ticker,name,exchange
cone,cyrusone inc,nasdaq
conn,conn's,nasdaq
cool,majesco entertainment company,nasdaq
core,core-mark holding company,nasdaq
cort,corcept therapeutics inc.,nasdaq
cosi,cosi,nasdaq
cost,costco wholesale corp.,nasdaq
cown,cowen group,nasdaq
cpah,counterpath corporation,nasdaq
cpgi,china shengda packaging group,nasdaq
cphc,canterbury park holding corp.,nasdaq
cphd,cepheid,nasdaq
cpix,cumberland pharmaceuticals inc.,nasdaq
cpla,capella education company,nasdaq
cplp,capital product partners l.p.,nasdaq
cprt,copart,nasdaq
cprx,catalyst pharmaceutical partners,nasdaq
cpsi,computer programs and systems,nasdaq
cpsl,china precision steel,nasdaq
cpss,consumer portfolio services,nasdaq
cpst,capstone turbine corp.,nasdaq
cpwr,compuware corp.,nasdaq
crai,cra internationalinc.,nasdaq
cray,cray inc,nasdaq
crdc,cardica,nasdaq
crds,crossroads systems#,nasdaq
cree,cree,nasdaq
creg,china recycling energy corp.,nasdaq
cresw,cresud s.a.c.i.f. y a.,nasdaq
cresy,cresud s.a.c.i.f. y a.,nasdaq
cris,curis,nasdaq
crmb,crumbs bake shop inc.,nasdaq
crmbu,crumbs bake shop inc. un,nasdaq
crmbw,crumbs bake shope inc. wt,nasdaq
crme,cardiome pharma corp.,nasdaq
crmt,america's car-mart,nasdaq
crnt,ceragon networks ltd,nasdaq
crox,crocs,nasdaq
crrb,carrollton bancorp,nasdaq
crrc,courier corp.,nasdaq
crtx,cornerstone therapeutics inc.,nasdaq
crus,cirrus logic,nasdaq
crvl,corvel,nasdaq
crwn,crown media holdings,nasdaq
crws,crown crafts,nasdaq
crzo,carrizo oil & gas,nasdaq
csbk,clifton savings bancorp,nasdaq
cscd,cascade microtech,nasdaq
csco,cisco systems,nasdaq
csfl,centerstate banks,nasdaq
csgp,costar group,nasdaq
csgs,csg systems international,nasdaq
csii,cardiovascular systems,nasdaq
csiq,canadian solar inc.,nasdaq
csod,cornerstone ondemand inc.,nasdaq
cspi,csp inc.,nasdaq
csq,calamos strategic total return fund,nasdaq
csre,csr plc,nasdaq
cste,caesarstone sdot-yam ltd.,nasdaq
csun,china sunergy co.,nasdaq
cswc,capital southwest corp.,nasdaq
ctas,cintas corp.,nasdaq
ctbi,community trust bancorp,nasdaq
ctch,commtouch software ltd,nasdaq
ctcm,ctc media,nasdaq
ctct,constant contact,nasdaq
ctg,computer task group inc.,nasdaq
cthr,charles & colvard ltd,nasdaq
ctib,cti industries corp.,nasdaq
ctic,cell therapeutics,nasdaq
ctrl,control4 corporation,nasdaq
ctrn,citi trends,nasdaq
ctrp,ctrip.com international,nasdaq
ctrx,catamaran corp,nasdaq
ctsh,cognizant technology solutions,nasdaq
ctws,connecticut water service,nasdaq
ctxs,citrix systems,nasdaq
cu,ise global copper index first trust,nasdaq
cuba,the herzfeld caribbean basin fund,nasdaq
cubi,customers bancorp,nasdaq
cubil,customers bancorp inc,nasdaq
cui,cui global inc,nasdaq
cunb,california united bk,nasdaq
cutr,cutera,nasdaq
cvbf,cvb financial corp.,nasdaq
cvco,cavco industries,nasdaq
cvcy,central valley community bancorp,nasdaq
cvgi,commercial vehicle group,nasdaq
cvgw,calavo growers,nasdaq
cvlt,commvault systems,nasdaq
cvly,codorus valley bancorp inc,nasdaq
cvti,covenant transportation group,nasdaq
cvv,cvd equipment corp.,nasdaq
cwbc,community west bancshares,nasdaq
cwco,consolidated water co. ltd,nasdaq
cwei,clayton williams energy,nasdaq
cwst,casella waste systems,nasdaq
cwtr,coldwater creek,nasdaq
cxdc,china xd plastics company,nasdaq
cxpo,crimson exploration inc.,nasdaq
cy,cypress semiconductor corp.,nasdaq
cyan,cyanotech corp.,nasdaq
cybe,cyberoptics corp.,nasdaq
cybx,cyberonics,nasdaq
cycc,cyclacel pharmaceuticals,nasdaq
cyccp,cyclacel pharmaceuticals,nasdaq
cyno,cynosure,nasdaq
cyou,changyou.com limited,nasdaq
cytk,cytokinetics inc.,nasdaq
cytr,cytrx corp.,nasdaq
cytx,cytori therapeutics inc,nasdaq
cytxw,cytori therapeutics inc,nasdaq
czfc,citizens first corp.,nasdaq
cznc,citizens & northern corp,nasdaq
czr,caesars entertainment corporati,nasdaq
czwi,citizens community bancorp,nasdaq
daeg,unify corp.,nasdaq
daio,data i/o corp.,nasdaq
dakt,daktronics,nasdaq
dara,dara biosciences,nasdaq
date,jiayuan.com international ltd.,nasdaq
dave,famous dave's of america,nasdaq
dble,double eagle petroleum company,nasdaq
dblep,double eagle petroleum company,nasdaq
dcin,digital cinema destinations cor,nasdaq
dcix,diana containerships inc.,nasdaq
dcom,dime community bancshares,nasdaq
dcth,delcath systems,nasdaq
deck,deckers outdoor corp.,nasdaq
dell,dell inc.,nasdaq
denn,denny's corp.,nasdaq
depo,depomed,nasdaq
dest,destination maternity corp.,nasdaq
dfrg,del frisco's restaurant group llc.,nasdaq
dfz,r.g. barry corp.,nasdaq
dgas,delta natural gas company,nasdaq
dgica,donegal group,nasdaq
dgicb,donegal group,nasdaq
dgii,digi international inc.,nasdaq
dgit,dg fastchannel,nasdaq
dgly,digital ally,nasdaq
dgre,wisdomtree emerging markets div,nasdaq
dgrs,wisdomtree u.s. smallcap divide,nasdaq
dgrw,wisdomtree u.s. dividend growth,nasdaq
dhil,diamond hill investment group,nasdaq
dhrm,dehaier medical systems,nasdaq
diod,diodes inc.,nasdaq
disca,discovery communications inc,nasdaq
discb,discovery communications inc,nasdaq
disck,discovery communications inc,nasdaq
dish,dish network corp.,nasdaq
djco,daily journal corp. [s.c.],nasdaq
dlhc,dlh holdings corp,nasdaq
dlia,delia*s inc.,nasdaq
dllr,dollar financial,nasdaq
dltr,dollar tree,nasdaq
dmlp,dorchester minerals l.p.,nasdaq
dmnd,diamond foods,nasdaq
dmrc,digimarc corp.,nasdaq
dnbf,dnb financial corp,nasdaq
dndn,dendreon corp.,nasdaq
dnkn,dunkin' brands group inc.,nasdaq
dorm,dorman products,nasdaq
dovr,dover saddlery,nasdaq
drad,digirad corp.,nasdaq
dram,dataram corp.,nasdaq
drco,dynamics research corp.,nasdaq
driv,digital river,nasdaq
drrx,durect corp.,nasdaq
drtx,durata therapeutics inc.,nasdaq
drwi,dragonwave inc,nasdaq
drys,dryships inc.,nasdaq
dsci,derma sciences,nasdaq
dsco,discovery laboratories,nasdaq
dsgx,the descartes systems group inc.,nasdaq
dskx,ds healthcare group inc.,nasdaq
dspg,dsp group,nasdaq
dswl,deswell industries,nasdaq
dtlk,datalink corp.,nasdaq
dtsi,dts,nasdaq
dtv,directv,nasdaq
dvax,dynavax technologies corp.,nasdaq
dvcr,diversicare healthcare services inc.,nasdaq
dwa,dreamworks animation skg,nasdaq
dwch,datawatch corp.,nasdaq
dwsn,dawson geophysical company,nasdaq
dxcm,dexcom,nasdaq
dxjs,wisdomtree japan hedged smallca,nasdaq
dxlg,casual male retail group,nasdaq
dxm,dex media inc.,nasdaq
dxpe,dxp enterprises,nasdaq
dxps,wisdomtree united kingdom hedge,nasdaq
dxyn,the dixie group,nasdaq
dyax,dyax,nasdaq
dynt,dynatronics corp.,nasdaq
dysl,dynasil corporation of america,nasdaq
ea,electronic arts inc.,nasdaq
eac,erickson air-crane incorporated,nasdaq
eaglu,silver eagle acquisition corp.,nasdaq
ebay,ebay inc.,nasdaq
ebix,ebix inc,nasdaq
ebmt,eagle bancorp montana,nasdaq
ebsb,meridian interstate bancorp,nasdaq
ebtc,enterprise bancorp inc,nasdaq
echo,echo global logistics,nasdaq
ecol,us ecology,nasdaq
ecpg,encore capital group inc,nasdaq
ecte,echo therapeutics,nasdaq
ecty,ecotality,nasdaq
ecyt,endocyte,nasdaq
edap,edap tms s.a.,nasdaq
edgw,edgewater technology,nasdaq
edmc,education management corp.,nasdaq
eds,exceed company ltd,nasdaq
educ,educational development corp.,nasdaq
eeft,euronet worldwide,nasdaq
eei,ecology and environment,nasdaq
eema,emrg mkts asia msci ishares,nasdaq
eeme,emrg mkts emea msci ishares,nasdaq
eeml,emrg mkts latin amer msci ishares,nasdaq
efii,electronics for imaging,nasdaq
efsc,enterprise financial services corp.,nasdaq
efut,efuture information technology inc.,nasdaq
egan,egain comm cp,nasdaq
egbn,eagle bancorp,nasdaq
eght,8x8 inc,nasdaq
egle,eagle bulk shipping inc.,nasdaq
egov,nic inc.,nasdaq
egrw,emrg mkts growth msci ishares,nasdaq
egt,entertainment gaming asia inc.,nasdaq
ehth,ehealth,nasdaq
eihi,eastern insurance holdings,nasdaq
elgx,endologix inc,nasdaq
elnk,earthlink,nasdaq
elon,echelon corp.,nasdaq
elos,syneron medical ltd,nasdaq
elrc,electro rent corp.,nasdaq
else,electro-sensors,nasdaq
eltk,eltek ltd,nasdaq
emcb,emrg mkts corporate bond etf wisdomtree,nasdaq
emcf,emclaire financial corp,nasdaq
emci,emc insurance group,nasdaq
emdi,emrg mkts cons disc msci ishares,nasdaq
emdr,velocityshares emerging markets,nasdaq
emey,emrg mkts energy sector capped msci,nasdaq
emfn,emrg mkts financials idx msci ishares,nasdaq
emif,s&p emrg mkts infrastructure ishares,nasdaq
emitf,elbit imaging ltd,nasdaq
emkr,emcore corp.,nasdaq
eml,eastern company,nasdaq
emms,emmis communications corp.,nasdaq
emmsp,emmis communications corp.,nasdaq
emmt,emrg mkts materials idx msci ishares,nasdaq
endp,endo pharmaceuticals holdings inc.,nasdaq
eng,englobal corp.,nasdaq
enmd,entremed,nasdaq
enoc,enernoc,nasdaq
enph,enphase energy inc.,nasdaq
ensg,the ensign group,nasdaq
ent,global eagle entertainment inc.,nasdaq
enta,enanta pharmaceuticals inc.,nasdaq
entg,entegris,nasdaq
entr,entropic communications,nasdaq
envi,envivio inc.,nasdaq
enzn,enzon pharmaceuticals,nasdaq
eonc,eon communications corp.,nasdaq
eopn,e2open inc,nasdaq
epax,ambassadors group,nasdaq
epay,bottomline technologies,nasdaq
epiq,epiq systems,nasdaq
epzm,epizyme inc.,nasdaq
eqix,equinix,nasdaq
eric,lm ericsson telephone company,nasdaq
erie,erie indemnity company,nasdaq
erii,energy recovery,nasdaq
eroc,eagle rock energy partners l.p.,nasdaq
ers,empire res inc,nasdaq
erw,velocityshares equal risk weigh,nasdaq
esbf,esb financial corp.,nasdaq
esbk,the elmira savings bank fsb,nasdaq
esca,escalade inc.,nasdaq
esea,euroseas ltd,nasdaq
esgr,enstar group limited,nasdaq
esio,electro scientific industries,nasdaq
eslt,elbit systems ltd,nasdaq
esmc,escalon medical,nasdaq
espr,esperion therapeutics inc.,nasdaq
esrx,express scripts,nasdaq
essa,essa bancorp,nasdaq
essx,essex rental corp.,nasdaq
esxb,community bankers trust corp.,nasdaq
esys,elecsys corp.,nasdaq
etfc,e*trade financial corp.,nasdaq
etrm,enteromedics inc.,nasdaq
eufn,europe financials index msci ishares,nasdaq
evac,edwards group limited,nasdaq
eval,emrg mkts value msci ishares,nasdaq
evbs,eastern virginia bankshares,nasdaq
evep,ev energy partners l.p.,nasdaq
evol,evolving systems,nasdaq
evry,everyware global inc,nasdaq
ewbc,east west bancorp,nasdaq
exa,exa corporation,nasdaq
exac,exactech,nasdaq
exas,exact sciences corp.,nasdaq
exel,exelixis,nasdaq
exfo,exfo inc,nasdaq
exlp,exterran partners l.p.,nasdaq
exls,exlservice holdings,nasdaq
expd,expeditors international of washington,nasdaq
expe,expedia,nasdaq
expo,exponent,nasdaq
extr,extreme networks,nasdaq
exxi,energy xxi [bermuda] limited,nasdaq
ezch,ezchip semiconductor limited,nasdaq
ezpw,ezcorp,nasdaq
falc,falconstor software,nasdaq
fang,diamondback energy inc.,nasdaq
farm,farmer brothers company,nasdaq
faro,faro technologies,nasdaq
fast,fastenal company,nasdaq
fb,facebook inc,nasdaq
fbiz,first business financial services,nasdaq
fbmi,firstbank corp.,nasdaq
fbms,the first bancshares,nasdaq
fbnc,first bancorp,nasdaq
fbnk,first connecticut bancorp inc.,nasdaq
fbrc,fbr & co,nasdaq
fbss,fauquier bankshares,nasdaq
fcap,first capital,nasdaq
fcbc,first community bancshares,nasdaq
fcco,first community corp.,nasdaq
fccy,1st constitution bancorp [nj],nasdaq
fcel,fuelcell energy,nasdaq
fcfs,first cash financial services,nasdaq
fchi,ftse china [hk listed] index ishares,nasdaq
fclf,first clover leaf financial,nasdaq
fcnca,first citizens bancshares,nasdaq
fcty,1st century bancshares inc,nasdaq
fcva,first capital bancorp inc. [va],nasdaq
fcza,first citizens banc,nasdaq
fdef,first defiance financial,nasdaq
fdml,federal-mogul corp.,nasdaq
fdus,fidus investment corporation,nasdaq
fefn,far east financials index msci ishares,nasdaq
feic,fei company,nasdaq
feim,frequency electronics,nasdaq
fele,franklin electric co.,nasdaq
fes,forbes energy svcs,nasdaq
ffbc,first financial bancorp.,nasdaq
ffbcw,first financial bancorp.,nasdaq
ffbh,first federal bancshares of arkansas,nasdaq
ffco,fedfirst financial corp.,nasdaq
ffex,frozen food express industries,nasdaq
ffhl,fuwei films co.,nasdaq
ffic,flushing financial corp.,nasdaq
ffin,first financial bankshares,nasdaq
ffiv,f5 networks,nasdaq
ffkt,farmers capital bank corp.,nasdaq
ffky,first financial service corp.,nasdaq
ffn,friendfinder networks inc.,nasdaq
ffnm,first federal of northern michigan,nasdaq
ffnw,first financial northwest,nasdaq
fhco,female health company,nasdaq
fibk,first interstate bancsystem,nasdaq
finl,the finish line,nasdaq
fire,sourcefire,nasdaq
fish,marlin midstream partners lp,nasdaq
fisi,financial institutions,nasdaq
fisv,fiserv,nasdaq
fitb,fifth third bancorp,nasdaq
five,five below inc.,nasdaq
fizz,national beverage,nasdaq
fldm,fluidigm corp.,nasdaq
flex,flextronics international ltd,nasdaq
flic,the first of long island corp.,nasdaq
flir,flir systems,nasdaq
fll,full house resorts,nasdaq
flml,flamel technologies s.a.,nasdaq
flow,flow international corp.,nasdaq
flws,1-800 flowers.com,nasdaq
flxs,flexsteel industries,nasdaq
fmbi,first midwest bancorp,nasdaq
fmer,firstmerit corp.,nasdaq
fmfc,first m & f corp.,nasdaq
fmnb,farmers natl banc corp oh,nasdaq
fnfg,first niagara financial group inc.,nasdaq
fngn,financial engines,nasdaq
fnhc,21st century holding company,nasdaq
fnlc,first bancorp inc [me],nasdaq
fnsr,finisar corp.,nasdaq
fold,amicus therapeutics,nasdaq
fone,nasdaq cea smartphone first trust,nasdaq
fonr,fonar corp.,nasdaq
ford,forward industries,nasdaq
form,formfactor,nasdaq
forr,forrester research,nasdaq
forty,formula systems ltd,nasdaq
fosl,fossil,nasdaq
fox,21st century fox class b,nasdaq
foxa,21st century fox class a,nasdaq
foxf,fox factory holding corp.,nasdaq
fran,francesca's holdings corporatio,nasdaq
frbk,republic first bancorp,nasdaq
fred,fred's,nasdaq
free,freeseas inc.,nasdaq
frgi,fiesta restaurant group inc.,nasdaq
frme,first merchants corp.,nasdaq
frnk,franklin financial corporation,nasdaq
frp,fairpoint communications,nasdaq
fsbk,first south bancorp inc,nasdaq
fsbw,fs bancorp inc.,nasdaq
fsc,fifth street finance corp.,nasdaq
fscfl,fifth street finance corp.,nasdaq
fsci,fisher communications,nasdaq
fsfg,first savings financial group,nasdaq
fsfr,fifth street senior floating ra,nasdaq
fsgi,first security group,nasdaq
fslr,first solar,nasdaq
fsrv,firstservice corp.,nasdaq
fstr,l.b. foster company,nasdaq
fsys,fuel systems solutions,nasdaq
ftcs,strategic value index first trust,nasdaq
ftek,fuel tech,nasdaq
ftnt,fortinet,nasdaq
ftr,frontier communications company,nasdaq
ftsl,first trust senior loan fund et,nasdaq
fubc,1st united bancorp inc. [fl],nasdaq
full,full circle capital corp.,nasdaq
fulll,full circle capital corporation,nasdaq
fult,fulton financial corp.,nasdaq
func,first united corp.,nasdaq
fund,royce focus trust,nasdaq
furx,furiex pharmaceuticals,nasdaq
fwlt,foster wheeler ag.,nasdaq
fwm,fairway group holdings corp.,nasdaq
fwrd,forward air corp.,nasdaq
fxcb,fox chase bancorp,nasdaq
fxen,fx energy,nasdaq
gabc,german american bancorp,nasdaq
gaga,le gaga holdings,nasdaq
gai,global-tech advanced innovations inc.,nasdaq
gaia,gaiam,nasdaq
gain,gladstone investment corp.,nasdaq
gainp,gladstone investment corporatio,nasdaq
gale,galena biopharma,nasdaq
galt,galectin therapeutics inc,nasdaq
galtu,galectin therapeutics inc.,nasdaq
galtw,galectin therapeutics inc.,nasdaq
game,shanda games limited,nasdaq
gars,garrison capital inc.,nasdaq
gass,stealthgas,nasdaq
gbci,glacier bancorp,nasdaq
gbdc,golub capital bdc,nasdaq
gbli,global indemnity plc,nasdaq
gbnk,guaranty bancorp,nasdaq
gcbc,greene county bancorp,nasdaq
gcom,globecomm systems inc.,nasdaq
gcvrz,sanofi-aventis cvr,nasdaq
genc,gencor industries inc.,nasdaq
gene,genetic technologies ltd,nasdaq
gent,gentium spa,nasdaq
geos,oyo geospace corp.,nasdaq
gern,geron corp.,nasdaq
geva,synageva biopharma corp.,nasdaq
gevo,gevo,nasdaq
gfed,guaranty federal bancshares,nasdaq
gfn,general finance corp.,nasdaq
gfncp,general financial,nasdaq
ggal,grupo financiero galicia s.a.,nasdaq
ghdx,genomic health,nasdaq
gifi,gulf island fabrication,nasdaq
giga,giga-tronics inc.,nasdaq
gigm,gigamedia limited,nasdaq
giii,g-iii apparel group,nasdaq
gild,gilead sciences,nasdaq
gilt,gilat satellite networks ltd,nasdaq
givn,given imaging ltd,nasdaq
gk,g&k services,nasdaq
gknt,geeknet,nasdaq
glad,gladstone capital corp.,nasdaq
gladp,gladstone capital corporation,nasdaq
glbs,globus maritime limited,nasdaq
glbz,glen burnie bancorp,nasdaq
glcb,wisdomtree global corporate bon,nasdaq
glch,gleacher & company,nasdaq
gldc,golden enterprises,nasdaq
gldd,great lakes dredge & dock corp.,nasdaq
gldi,credit suisse ag,nasdaq
glng,golar lng limited,nasdaq
glpw,global power equipment group inc,nasdaq
glre,greenlight capital re,nasdaq
gluu,glu mobile inc.,nasdaq
gman,gordmans stores,nasdaq
gmcr,green mountain coffee roasters,nasdaq
gmetp,geomet,nasdaq
gmlp,golar lng partners lp,nasdaq
gncma,general communication,nasdaq
gnma,gnma bond ishares,nasdaq
gnmk,genmark diagnostics,nasdaq
gntx,gentex corp.,nasdaq
gnvc,genvec,nasdaq
gogo,gogo inc.,nasdaq
gold,randgold resources limited,nasdaq
good,gladstone commercial corp.,nasdaq
goodn,gladstone commercial corporatio,nasdaq
goodo,gladstone commercial corp.,nasdaq
goodp,gladstone commercial corp.,nasdaq
goog,google inc.,nasdaq
gpic,gaming partners international corp.,nasdaq
gpor,gulfport energy corp.,nasdaq
gprc,guanwei recycling,nasdaq
gpre,green plains renewable energy,nasdaq
grfs,grifols s.a.,nasdaq
grid,nasdaq clean edge smart grid first trust,nasdaq
grif,griffin land & nurseries,nasdaq
grmn,garmin ltd,nasdaq
grow,u.s. global investors,nasdaq
grpn,groupon inc,nasdaq
grvy,gravity co.,nasdaq
gsbc,great southern bancorp,nasdaq
gsig,gsi group inc,nasdaq
gsit,gsi technology,nasdaq
gsjk,compressco partners l.p.,nasdaq
gsm,globe specialty metals inc.,nasdaq
gsol,global sources ltd,nasdaq
gsvc,next innovation corp.,nasdaq
gt,goodyear tire & rubber company,nasdaq
gtat,gt advanced technologies inc,nasdaq
gtim,good times restaurants inc.,nasdaq
gtiv,gentiva health services,nasdaq
gtls,chart industries,nasdaq
gtppp,the goodyear tire & rubber co.,nasdaq
gtwn,georgetown bancp ma,nasdaq
gtxi,gtx,nasdaq
guid,guidance software,nasdaq
gulf,middle east dividend wisdomtree,nasdaq
gure,gulf resources,nasdaq
gwph,gw pharmaceuticals plc ads,nasdaq
gyro,gyrodyne company of america,nasdaq
ha,hawaiian holdings,nasdaq
hafc,hanmi financial corp.,nasdaq
hain,the hain celestial group,nasdaq
hall,hallmark financial services,nasdaq
halo,halozyme therapeutics,nasdaq
has,hasbro,nasdaq
hast,hastings entertainment,nasdaq
haup,hauppauge digital,nasdaq
hawk,blackhawk network holdings inc,nasdaq
hayn,haynes international,nasdaq
